EAN;Produto_Pesquisa;Preco_Principal;Qtd_Pesquisas_Principal;Farmacia_Principal;Rede_Principal;Menor_Preco_Concorrente;Loja_Menor_Preco_Concorrente;Rede_Menor_Preco_Concorrente;Qtd_Pesquisas_Concorrentes;Produto;Laboratório;Família;CURVA;Recomendacao;Ganho_Potencial;Margem_%;Lucro_Unitario;Preco_Medio;Dif_vs_Concorrente_R$;Dif_vs_Concorrente_%;Custo_Estimado;Lucro_Apos_Acompanhar;Margem_Apos_Acompanhar_%;Tipo_Alerta;Prioridade;Ação Recomendada;Ordem_Prioridade
7896094930001;BUSCOPAN SIMPLES 20ML GTS;20.27;6;ZANOL E THOMAZ LTDA;Zanol e Thomaz;20.27;TRIANGULO DROGARIA LTDA;Triangulo;25.0;BUSCOPAN SIMPLES 20ML GTS;HYPERA CH;BUSCOPAN;A;SUBIR PREÇO URGENTE;10.99190476190472;-7.959217234007407;-1.613333333333301;20.27;0.0;0.0;21.8833333333333;-1.6133333333333013;-7.959217234007407;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896094930858;NEOSALDINA MUSCULAR MAX 04CPR;7.76;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;7.76;TRIANGULO DROGARIA LTDA;Triangulo;14.0;NEOSALDINA MAX 30X4 'S;;;;SEM CUSTO;;;;8.5;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896094931299;BUSCOPAN COMPOSTO GTS 20ML;22.06;6;ZANOL E THOMAZ LTDA;Zanol e Thomaz;22.06;TRIANGULO DROGARIA LTDA;Triangulo;27.0;BUSCOPAN COMPOSTO GTS 20ML;HYPERA CH;BUSCOPAN;A;SUBIR PREÇO URGENTE;10.25071428571429;-2.527198549410703;-0.557500000000001;22.06;0.0;0.0;22.6175;-0.557500000000001;-2.5271985494107025;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896094999978;DRAMIN B6 30CPR;19.9;8;ZANOL E THOMAZ LTDA;Zanol e Thomaz;19.9;TRIANGULO DROGARIA LTDA;Triangulo;44.0;DRAMIN B6 30CPR;HYPERA PP;DRAMIN B6;A;SUBIR PREÇO URGENTE;4.922023809523857;12.68634840871005;2.5245833333333;19.9;0.0;0.0;17.3754166666667;2.5245833333333003;12.686348408710051;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896094999992;NEOSALDINA 30DRG;35.92;1;ZANOL E THOMAZ LTDA;Zanol e Thomaz;35.92;TRIANGULO DROGARIA LTDA;Triangulo;12.0;NEOSALDINA 30DRG;HYPERA CH;NEOSALDINA;A;SUBIR PREÇO;4.935844155844144;20.38115003037055;7.320909090909101;36.158;0.0;0.0;28.5990909090909;7.320909090909101;20.38115003037055;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896110005805;PERSONAL TOALHINHA UMEDECIDA BABY C/50;10.49;3;ZANOL E THOMAZ LTDA;Zanol e Thomaz;10.49;TRIANGULO DROGARIA LTDA;Triangulo;12.0;LENCO UMED PERSONAL BABY 50 UN;;;;SEM CUSTO;;;;13.19;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896112104568;ATORVASTATINA CALCICA 10MG 30CPR TEUTO;21.99;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;21.99;TRIANGULO DROGARIA LTDA;Triangulo;1.0;ATORVASTATINA CALCICA 10MG 30CPR TEUTO;;;;SEM CUSTO;;;;21.99;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896112108627;BIOLAGRIMA 0,15% SOL OFT 10ML;32.99;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;32.99;TRIANGULO DROGARIA LTDA;Triangulo;9.0;BIOLAGRIMA 0,15% SOL OFT 10ML;TEUTO;BIOLAGRIMA;A;SUBIR PREÇO URGENTE;7.952857142857141;13.1251894513489;4.330000000000002;32.99;0.0;0.0;28.66;4.330000000000002;13.125189451348898;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896112168331;DESLORATADINA XPE 0,5MG/ML 60ML TEUTO;18.99;1;ZANOL E THOMAZ LTDA;Zanol e Thomaz;18.99;TRIANGULO DROGARIA LTDA;Triangulo;2.0;DESLORATADINA XPE 0,5MG/ML 60ML TEUTO;;;;SEM CUSTO;;;;18.99;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896112422174;NOVANLO 2,5MG 90CPR;117.99;3;ZANOL E THOMAZ LTDA;Zanol e Thomaz;117.99;TRIANGULO DROGARIA LTDA;Triangulo;7.0;NOVANLO 2,5MG 90CPR;BIOLAB;NOVANLO;A;SUBIR PREÇO URGENTE;49.15821428571429;0.8358759216882773;0.9862499999999983;117.99;0.0;0.0;117.00375;0.9862499999999983;0.8358759216882773;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896112432401;PRESSAT 2,5MG 30CPR;32.99;3;ZANOL E THOMAZ LTDA;Zanol e Thomaz;32.99;TRIANGULO DROGARIA LTDA;Triangulo;11.0;PRESSAT 2,5MG 30CPR;BIOLAB;PRESSAT;A;SUBIR PREÇO URGENTE;14.59636363636357;-0.9713687343270553;-0.3204545454544956;32.99;0.0;0.0;33.3104545454545;-0.3204545454544956;-0.9713687343270553;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896112470830;PBM (P) PRESS PLUS 5+10MG 30CAPS;91.86;3;ZANOL E THOMAZ LTDA;Zanol e Thomaz;91.86;TRIANGULO DROGARIA LTDA;Triangulo;7.0;PBM (P) PRESS PLUS 5+10MG 30CAPS;BIOLAB;PRESS PLUS;A;SUBIR PREÇO URGENTE;26.78285714285715;9.590681471804922;8.810000000000002;91.86;0.0;0.0;83.05;8.810000000000002;9.590681471804922;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896112471165;PBM (P) PRESS PLUS 5+20MG 30CAPS;107.63;5;ZANOL E THOMAZ LTDA;Zanol e Thomaz;107.63;TRIANGULO DROGARIA LTDA;Triangulo;4.0;PBM (P) PRESS PLUS 5+20MG 30CAPS;BIOLAB;PRESS PLUS;A;SUBIR PREÇO URGENTE;24.62714285714287;13.98309021648239;15.05;107.63;0.0;0.0;92.58;15.049999999999997;13.983090216482392;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896181907176;BUSONID 50MCG SUSP NASAL 120 DOSES;36.83;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;36.83;TRIANGULO DROGARIA LTDA;Triangulo;22.0;BUSONID 50MCG SUSP NASAL 120 DOSES;ACHE;BUSONID;A;SUBIR PREÇO;2.54959183673472;25.15418331329269;9.264285714285698;36.83;0.0;0.0;27.5657142857143;9.264285714285698;25.154183313292695;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896186000452;BATOM DE CACAU FPS 8 LUXO;2.49;1;ZANOL E THOMAZ LTDA;Zanol e Thomaz;2.49;TRIANGULO DROGARIA LTDA;Triangulo;4.0;BATOM DE CACAU FPS 8 LUXO;;;;SEM CUSTO;;;;2.49;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896206406707;SELOZOK 25MG 60CPR;66.02;3;ZANOL E THOMAZ LTDA;Zanol e Thomaz;66.02;TRIANGULO DROGARIA LTDA;Triangulo;8.0;SELOZOK 25MG 60CPR;ASTRAZENECA;SELOZOK;A;SUBIR PREÇO URGENTE;29.71333333333331;-1.504594567302804;-0.993333333333311;66.02;0.0;0.0;67.0133333333333;-0.993333333333311;-1.5045945673028038;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896206406738;SELOZOK 50MG 60CPR;132.61;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;132.61;TRIANGULO DROGARIA LTDA;Triangulo;2.0;SELOZOK 50MG 60CPR;ASTRAZENECA;SELOZOK;A;SUBIR PREÇO URGENTE;59.97571428571428;-1.659000075409086;-2.199999999999989;132.61;0.0;0.0;134.81;-2.1999999999999886;-1.6590000754090857;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896227620199;COTTONBABY ALGODAO DISCO C/60;9.99;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;9.99;TRIANGULO DROGARIA LTDA;Triangulo;9.0;COTTONBABY ALGODAO DISCO C/60;;;;SEM CUSTO;;;;9.99;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896227690369;COTTONBABY SAB LIQ SNOOPY ALGODAO 400ML;22.49;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;22.49;TRIANGULO DROGARIA LTDA;Triangulo;12.0;COTTONBABY SAB LIQ SNOOPY ALGODAO 400ML;;;;SEM CUSTO;;;;22.49;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896227690697;COTTONBABY ABS LADY C/ ABAS C/32UN;13.99;3;ZANOL E THOMAZ LTDA;Zanol e Thomaz;13.99;TRIANGULO DROGARIA LTDA;Triangulo;17.0;COTTONBABY ABS LADY C/ ABAS C/32UN;;;;SEM CUSTO;;;;13.99;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896227800812;SALONPAS GRANDE 02ADES;9.5;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;9.5;TRIANGULO DROGARIA LTDA;Triangulo;23.0;SALONPAS GRANDE 02ADES;HISAMITSU;SALONPAS;A;SUBIR PREÇO URGENTE;2.288550026752272;13.13699980287801;1.24801498127341;9.5;0.0;0.0;8.25198501872659;1.2480149812734105;13.136999802878005;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896229906925;NATUHAIR CP SOS TRADICIONAL CD 500ML;20.99;1;ZANOL E THOMAZ LTDA;Zanol e Thomaz;20.99;TRIANGULO DROGARIA LTDA;Triangulo;8.0;NATUHAIR CP SOS TRADICIONAL CD 500ML;;;;SEM CUSTO;;;;20.99;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896229912513;NATUHAIR OLEOS DOS SONHOS ROSA MOSQUETA 60ML;19.99;5;ZANOL E THOMAZ LTDA;Zanol e Thomaz;19.99;TRIANGULO DROGARIA LTDA;Triangulo;2.0;NATUHAIR OLEOS DOS SONHOS ROSA MOSQUETA 60ML;;;;SEM CUSTO;;;;19.99;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896229988600;NATUHAIR PROTETOR TERMICO TRATMAIS 120ML;17.99;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;17.99;TRIANGULO DROGARIA LTDA;Triangulo;3.0;NATUHAIR PROTETOR TERMICO TRATMAIS 120ML;;;;SEM CUSTO;;;;17.99;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896235353911;MONANGE DES AERO PROTECAO 90GR;8.99;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;8.99;TRIANGULO DROGARIA LTDA;Triangulo;13.0;MONANGE DES AERO PROTECAO 90GR;COTY;MONANGE;A;SUBIR PREÇO;0.281428571428572;27.80867630700779;2.5;8.99;0.0;0.0;6.49;2.5;27.808676307007786;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896235354291;MONANGE LOC HID MACADAMIA 50GR;14.99;1;ZANOL E THOMAZ LTDA;Zanol e Thomaz;14.99;TRIANGULO DROGARIA LTDA;Triangulo;1.0;MONANGE LOC HID MACADAMIA 50GR;;;;SEM CUSTO;;;;14.99;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896241225127;ABLOK PLUS 50+12,5MG 30CPR;37.74;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;37.74;TRIANGULO DROGARIA LTDA;Triangulo;10.0;ABLOK PLUS 50+12,5MG 30CPR;BIOLAB;ABLOK PLUS;A;SUBIR PREÇO URGENTE;14.25302325581401;3.563549869979328;1.344883720930198;37.74;0.0;0.0;36.3951162790698;1.3448837209301985;3.563549869979328;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896241241394;ARADOIS 25MG 30CPR;39.99;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;39.99;TRIANGULO DROGARIA LTDA;Triangulo;13.0;ARADOIS 25MG 30CPR;BIOLAB;ARADOIS;A;SUBIR PREÇO URGENTE;22.62724137931029;-9.607574307369841;-3.8420689655172;41.37615384615385;0.0;0.0;43.8320689655172;-3.8420689655172;-9.607574307369841;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896261015586;PBM (P) EXFORGE HCT 160/12,5/5MG 28CPR;155.5;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;155.5;TRIANGULO DROGARIA LTDA;Triangulo;2.0;PBM (P) EXFORGE HCT 160/12,5/5MG 28CPR;FQM FARMA;EXFORGE HCT;A;SUBIR PREÇO URGENTE;40.68928571428575;11.68327974276527;18.16749999999999;155.5;0.0;0.0;137.3325;18.16749999999999;11.683279742765267;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896306625022;TRENTO CHOC PECCIN MASSIMO 25G;3.99;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;3.99;TRIANGULO DROGARIA LTDA;Triangulo;6.0;TRENTO CHOC PECCIN MASSIMO 25G;;;;SEM CUSTO;;;;3.99;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896306625060;TRENTO CHOC PECCIN MASSIMO CHOCO  25GR;3.99;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;3.99;TRIANGULO DROGARIA LTDA;Triangulo;7.0;TRENTO CHOC PECCIN MASSIMO CHOCO  25GR;;;;SEM CUSTO;;;;3.99;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896306625084;TRENTO CHOC PECCIN MASSIMO DARK  25GR;3.99;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;3.99;TRIANGULO DROGARIA LTDA;Triangulo;7.0;TRENTO CHOC PECCIN MASSIMO DARK  25GR;;;;SEM CUSTO;;;;3.99;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896306625190;TRENTO CHOC PECCIN CHOC AVELAS 29GR;3.49;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;3.49;TRIANGULO DROGARIA LTDA;Triangulo;10.0;TRENTO CHOC PECCIN CHOC AVELAS 29GR;;;;SEM CUSTO;;;;3.49;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896306625237;TRENTO CHOC PECCIN CHOCOLATE 38% CACAU 29GR;3.49;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;3.49;TRIANGULO DROGARIA LTDA;Triangulo;8.0;TRENTO CHOC PECCIN CHOCOLATE 38% CACAU 29GR;;;;SEM CUSTO;;;;3.490000000000001;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896423420326;SNICKERS ORIGINAL DUO 78GR;6.99;1;ZANOL E THOMAZ LTDA;Zanol e Thomaz;6.99;TRIANGULO DROGARIA LTDA;Triangulo;3.0;CHOC SNICKERS 78G;;;;SEM CUSTO;;;;8.99;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896423497984;SNICKERS RECH PE DE MOLEQUE 42GR;4.49;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;4.49;TRIANGULO DROGARIA LTDA;Triangulo;4.0;SNICKERS RECH PE DE MOLEQUE 42GR;;;;SEM CUSTO;;;;4.49;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896472520220;RESFEGRIPE BLISTER 10 CAPS;5.99;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;5.99;TRIANGULO DROGARIA LTDA;Triangulo;24.0;RESFEGRIPE BLISTER 10 CAPS;;;;SEM CUSTO;;;;5.99;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896480640989;ENLACE ALGODAO BOLA 50G;4.99;3;ZANOL E THOMAZ LTDA;Zanol e Thomaz;4.99;TRIANGULO DROGARIA LTDA;Triangulo;6.0;ENLACE ALGODAO BOLA 50G;;;;SEM CUSTO;;;;4.99;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896523216621;ACICLOVIR 200MG C/ 30CP CIMED;24.99;1;ZANOL E THOMAZ LTDA;Zanol e Thomaz;24.99;TRIANGULO DROGARIA LTDA;Triangulo;2.0;ACICLOVIR 200MG C/ 30CP CIMED;;;;SEM CUSTO;;;;24.99;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896523220598;CIMEGRIPE BLISTER 4 CAPS;2.49;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;2.49;TRIANGULO DROGARIA LTDA;Triangulo;22.0;CIMEGRIPE BLISTER 4 CAPS;;;;SEM CUSTO;;;;2.49;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896544900097;FITA MICROPOROSA MISSNER 2.5 CM X 4.5 M;4.99;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;4.99;TRIANGULO DROGARIA LTDA;Triangulo;10.0;FITA MICROPOROSA MISSNER 2.5 CM X 4.5 M;MISSNER;MISSNER;A;SUBIR PREÇO URGENTE;1.31;11.62324649298597;0.5800000000000001;4.99;0.0;0.0;4.41;0.5800000000000001;11.623246492985972;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896544925458;ESPARADRAPO MISSNER 2,5 X 4,5 C/1;5.99;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;5.99;TRIANGULO DROGARIA LTDA;Triangulo;12.0;ESPARADRAPO MISSNER 2,5 X 4,5 C/1;MISSNER;MISSNER;A;SUBIR PREÇO URGENTE;1.500000000000001;12.47078464106845;0.7469999999999999;5.99;0.0;0.0;5.243;0.7469999999999999;12.470784641068446;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896637022415;LITOCIT 10MG 60CPR;67.32;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;67.32;TRIANGULO DROGARIA LTDA;Triangulo;6.0;LITOCIT 10MG 60CPR;APSEN;LITOCIT;A;SUBIR PREÇO URGENTE;30.89428571428573;-2.124183006535958;-1.430000000000007;67.32;0.0;0.0;68.75;-1.4300000000000068;-2.1241830065359584;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896637023238;FLANCOX 500MG 14CPR;40.64;3;ZANOL E THOMAZ LTDA;Zanol e Thomaz;40.64;TRIANGULO DROGARIA LTDA;Triangulo;6.0;FLANCOX 500MG 14CPR;APSEN;FLANCOX;A;SUBIR PREÇO URGENTE;18.83142857142858;-2.436023622047249;-0.990000000000002;40.64;0.0;0.0;41.63;-0.990000000000002;-2.436023622047249;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896637031943;FLANCOX 600MG 14CPR;50.89;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;50.89;TRIANGULO DROGARIA LTDA;Triangulo;13.0;FLANCOX 600MG 14CPR;APSEN;FLANCOX;A;SUBIR PREÇO URGENTE;23.62428571428572;-2.495578699155033;-1.269999999999996;50.89000000000001;0.0;0.0;52.16;-1.269999999999996;-2.4955786991550326;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896641804380;KALOBA GTS 20ML;81.96;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;81.96;TRIANGULO DROGARIA LTDA;Triangulo;14.0;KALOBA GTS 20ML;HERBARIUM;KALOBA;A;SUBIR PREÇO URGENTE;35.60153846153844;-0.4063896084393633;-0.3330769230769022;81.96;0.0;0.0;82.2930769230769;-0.3330769230769022;-0.40638960843936334;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896658001079;CEFALIV 12 CPR;17.76;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;17.76;TRIANGULO DROGARIA LTDA;Triangulo;22.0;CEFALIV 12 CPR;ACHE;CEFALIV;A;SUBIR PREÇO;1.591111111111143;23.72872872872861;4.214222222222201;17.76;0.0;0.0;13.5457777777778;4.214222222222201;23.72872872872861;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896658001901;DECONGEX PLUS 12CPR;24.75;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;24.75;TRIANGULO DROGARIA LTDA;Triangulo;21.0;DECONGEX PLUS 12CPR;ACHE;DECONGEX PLUS;A;SUBIR PREÇO;2.562479474548429;22.75258330430748;5.631264367816101;24.75;0.0;0.0;19.1187356321839;5.631264367816101;22.75258330430748;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896658001918;DECONGEX PLUS XPE 120ML;20.6;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;20.6;TRIANGULO DROGARIA LTDA;Triangulo;32.0;DECONGEX PLUS XPE 120ML;ACHE;DECONGEX PLUS;A;SUBIR PREÇO;2.126666666666715;22.77346278317136;4.691333333333301;20.6;0.0;0.0;15.9086666666667;4.691333333333301;22.77346278317136;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896658007934;DECONGEX PLUS 4CPR;8.39;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;8.39;TRIANGULO DROGARIA LTDA;Triangulo;27.0;DECONGEX PLUS 12/15MG BLISTER 4CPR;;;;SEM CUSTO;;;;11.64;0.0;0.0;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896658012402;MERITOR 2+1000MG 30CPR;51.76;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;51.76;TRIANGULO DROGARIA LTDA;Triangulo;10.0;MERITOR 2+1000MG 30CPR;ACHE;MERITOR;A;SUBIR PREÇO URGENTE;16.95428571428572;7.071097372488401;3.659999999999997;51.76000000000001;0.0;0.0;48.1;3.6599999999999966;7.071097372488401;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896658012419;MERITOR 4+1000MG 30CPR;69.74;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;69.74;TRIANGULO DROGARIA LTDA;Triangulo;20.0;MERITOR 4+1000MG 30CPR;ACHE;MERITOR;A;SUBIR PREÇO URGENTE;29.58637362637359;0.303324435816598;0.2115384615384954;69.74;0.0;0.0;69.5284615384615;0.21153846153849543;0.303324435816598;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896658030369;BETADINE XR 48MG 30 CP;68.18;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;68.18;TRIANGULO DROGARIA LTDA;Triangulo;10.0;BETADINE XR 48MG 30 CP;ACHE;BETADINE XR;A;SUBIR PREÇO URGENTE;31.55714285714286;-2.399530654150771;-1.635999999999996;68.18;0.0;0.0;69.816;-1.6359999999999957;-2.399530654150771;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896658047992;TREZETE 10MG+10MG 60 CP REV;133.14;6;ZANOL E THOMAZ LTDA;Zanol e Thomaz;133.14;TRIANGULO DROGARIA LTDA;Triangulo;5.0;TREZETE 10MG+10MG 60 CP REV;ACHE;TREZETE;A;SUBIR PREÇO URGENTE;46.82666666666717;5.380301437083511;7.163333333332986;133.14;0.0;0.0;125.976666666667;7.163333333332986;5.380301437083511;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896658048012;TREZETE 20+10MG 60CPR;188.2;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;188.2;TRIANGULO DROGARIA LTDA;Triangulo;10.0;TREZETE 20+10MG 60CPR;ACHE;TREZETE;A;SUBIR PREÇO URGENTE;84.7714285714286;-1.530286928799163;-2.880000000000024;188.2;0.0;0.0;191.08;-2.880000000000024;-1.5302869287991625;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896676433050;ECOFILM COL 5ML;17.34;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;17.34;TRIANGULO DROGARIA LTDA;Triangulo;16.0;ECOFILM COL 5ML;LATINOFARMA;ECOFILM;A;SUBIR PREÇO URGENTE;7.891127253161141;-1.85576169096193;-0.3217890772127987;18.192;0.0;0.0;17.6617890772128;-0.3217890772127987;-1.8557616909619303;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896685300183;FLORAX PED 5FLAC 5ML;33.13;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;33.13;TRIANGULO DROGARIA LTDA;Triangulo;12.0;FLORAX PED 5FLAC 5ML;HEBRON;FLORAX;A;SUBIR PREÇO URGENTE;9.119999999999997;10.73045578025959;3.555000000000003;35.21555555555555;0.0;0.0;29.575;3.5550000000000033;10.730455780259593;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896685300190;FLORAX ADT 5FLAC 5ML;42.9;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;42.9;TRIANGULO DROGARIA LTDA;Triangulo;11.0;FLORAX ADT 5FLAC 5ML;HEBRON;FLORAX;A;SUBIR PREÇO URGENTE;13.37142857142858;8.181818181818178;3.509999999999998;42.9;0.0;0.0;39.39;3.509999999999998;8.181818181818178;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896685301661;FLORAX SM PED 5FLAC 5ML;33.15;8;ZANOL E THOMAZ LTDA;Zanol e Thomaz;33.15;TRIANGULO DROGARIA LTDA;Triangulo;37.0;FLORAX SM PED 5FLAC 5ML;HEBRON;FLORAX SM;A;SUBIR PREÇO URGENTE;7.162500000000001;14.87556561085973;4.931249999999999;33.93879999999999;0.0;0.0;28.21875;4.931249999999999;14.875565610859725;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896685303283;FLORAX SM PED UVA 5FLAC 5ML;33.15;6;ZANOL E THOMAZ LTDA;Zanol e Thomaz;33.15;TRIANGULO DROGARIA LTDA;Triangulo;16.0;FLORAX SM PED UVA 5FLAC 5ML;HEBRON;FLORAX SM;A;SUBIR PREÇO URGENTE;8.994897959183717;11.00624865330738;3.648571428571397;33.15;0.0;0.0;29.5014285714286;3.6485714285713975;11.006248653307384;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
